symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
AVID,4/18/2002,0.5313,0.6052,0.5682,0,0,0,614,139,
AVII,4/18/2002,1.1065,1.2244,1.1654,0,20,20,8511,1044,
AVL,4/18/2002,0.3239,0.3239,0.3239,10,20,30,2304,631,
AVNT,4/18/2002,0.4669,0.4409,0.4539,5,0,5,4631,777,
AVNX,4/18/2002,0.7376,0.7083,0.7230,47,2,49,3747,1273,
AVP,4/18/2002,0.2168,0.2327,0.2248,1586,89,1675,12405,6224,
AVT,4/18/2002,0.2256,0.3301,0.2778,2035,0,2035,3915,363,
AVX,4/18/2002,0.4705,0.4407,0.4556,15,3,18,2725,1629,
AVY,4/18/2002,0.2341,0.2196,0.2268,40,0,40,817,341,
AW,4/18/2002,0.4925,0.4473,0.4699,20,0,20,15442,4933,
AWA,4/18/2002,0.7979,0.7979,0.7979,185,0,185,1677,343,
AWE,4/18/2002,0.9076,0.8355,0.8716,801,1808,2609,140311,104654,
AWK,4/18/2002,0.0652,0.0653,0.0652,0,15,15,2055,1602,
AWRE,4/18/2002,0.8758,0.7593,0.8176,0,10,10,1228,1007,
AXA,4/18/2002,0.3950,0.3359,0.3654,0,1,1,9165,12317,
AXE,4/18/2002,0.3113,0.3305,0.3209,0,0,0,561,516,
AXL,4/18/2002,0.4506,0.4604,0.4555,282,60,342,1330,303,
AXP,4/18/2002,0.3363,0.3018,0.3190,2387,1595,3982,107594,61360,
AXTI,4/18/2002,0.5008,0.5480,0.5244,120,10,130,1475,737,
AYE,4/18/2002,0.1798,0.2039,0.1918,59,0,59,1565,1155,
AZN,4/18/2002,0.3339,0.3617,0.3478,1394,8004,9398,4171,12739,
AZO,4/18/2002,0.3052,0.2921,0.2987,980,839,1819,15128,10363,
AZPN,4/18/2002,0.6869,0.5411,0.6140,0,80,80,395,1406,
AZR,4/18/2002,0.2931,0.3087,0.3009,3,10,13,1662,581,
BA,4/18/2002,0.3741,0.3915,0.3828,19127,11526,30653,128198,99429,
BAB,4/18/2002,0.4331,0.4326,0.4328,0,0,0,1070,4915,
BAC,4/18/2002,0.2516,0.2578,0.2547,5528,13315,18843,246128,184014,
BARZ,4/18/2002,0.2801,0.3014,0.2908,10,20,30,890,604,
BAX,4/18/2002,0.2969,0.2898,0.2934,1255,3115,4370,31168,28923,
BAY,4/18/2002,0.2542,0.4005,0.3274,7,10,17,488,299,
BBBY,4/18/2002,0.3398,0.3139,0.3268,250,95,345,28122,18934,
BBH,4/18/2002,0.3292,0.3189,0.3240,1243,3068,4311,63336,38698,
BBI,4/18/2002,0.5184,0.4962,0.5073,10,315,325,1903,954,
BBOX,4/18/2002,0.4462,0.4397,0.4430,30,15,45,3872,2853,
BBT,4/18/2002,0.1839,0.1651,0.1745,47,148,195,7069,3529,
BBV,4/18/2002,0.2495,0.2312,0.2404,0,0,0,152,35,
BBX,4/18/2002,0.3849,0.3021,0.3435,27,0,27,1201,883,
BBY,4/18/2002,0.3503,0.3478,0.3490,1698,1703,3401,89019,55946,
BC,4/18/2002,0.2941,0.3306,0.3124,0,0,0,1843,3084,
BCC,4/18/2002,0.2766,0.2897,0.2832,24,0,24,2232,1509,
BCE,4/18/2002,0.5468,0.4229,0.4848,573,202,775,15708,8029,
BCF,4/18/2002,0.3003,0.3006,0.3004,0,0,0,1005,403,
BCGI,4/18/2002,0.7087,0.6619,0.6853,23,5,28,905,574,
BCR,4/18/2002,0.2543,0.2587,0.2565,1010,25,1035,11748,5078,
BDAL,4/18/2002,0.7310,0.8009,0.7659,0,0,0,776,184,
BDH,4/18/2002,0.4826,0.5476,0.5151,5,10,15,1504,796,
BDK,4/18/2002,0.3197,0.2982,0.3090,32,0,32,2362,1865,
BDX,4/18/2002,0.2624,0.2253,0.2438,3,0,3,5115,1638,
BEAS,4/18/2002,0.8107,0.8202,0.8154,1220,1327,2547,92972,43809,
BEAV,4/18/2002,0.5926,0.5021,0.5474,160,16,176,3316,1737,
BEC,4/18/2002,0.3062,0.3187,0.3124,73,138,211,1905,6228,
BELM,4/18/2002,0.5202,0.5060,0.5131,0,0,0,514,407,
BEN,4/18/2002,0.2819,0.2368,0.2593,15,0,15,5838,3423,
BER,4/18/2002,0.2547,0.2628,0.2588,0,0,0,907,642,
BEV,4/18/2002,0.4356,0.5687,0.5022,855,0,855,975,407,
BFT,4/18/2002,0.3578,0.3526,0.3552,0,274,274,1774,977,
BG,4/18/2002,0.2823,0.2505,0.2664,0,0,0,1149,162,
BGC,4/18/2002,0.3588,0.3588,0.3588,10,0,10,625,58,
BGEN,4/18/2002,0.4845,0.5026,0.4936,1032,2174,3206,89331,51089,
BGP,4/18/2002,0.3664,0.3374,0.3519,0,1,1,2756,1437,
BHE,4/18/2002,0.6647,0.6709,0.6678,76,109,185,651,992,
BHH,4/18/2002,0.6826,0.6917,0.6871,0,0,0,1751,271,
BHI,4/18/2002,0.4414,0.4465,0.4440,6197,939,7136,42943,18273,
BID,4/18/2002,0.5393,0.5364,0.5378,1,30,31,1418,500,
BIOM,4/18/2002,0.6560,0.6560,0.6560,0,0,0,1326,126,
BJ,4/18/2002,0.3191,0.3055,0.3123,14,60,74,1615,1450,
BJS,4/18/2002,0.5191,0.5196,0.5194,3764,489,4253,39543,28544,
BK,4/18/2002,0.3341,0.3009,0.3175,346,340,686,37262,23668,
BKE,4/18/2002,0.3928,0.3420,0.3674,0,0,0,103,147,
BKNG,4/18/2002,0.2497,0.3065,0.2781,15,0,15,629,511,
BKS,4/18/2002,0.3540,0.3438,0.3489,55,104,159,7022,6747,
BKX,4/18/2002,0.2077,0.2218,0.2148,540,969,1509,4218,4190,
BLC,4/18/2002,0.3148,0.3247,0.3198,0,0,0,489,565,
BLDP,4/18/2002,0.3722,0.4555,0.4138,549,188,737,18157,15837,
BLI,4/18/2002,0.3238,0.3408,0.3323,20,0,20,929,169,
BLL,4/18/2002,0.3121,0.2761,0.2941,26,17,43,9612,6087,
BLS,4/18/2002,0.3667,0.3280,0.3474,1309,1262,2571,37802,20078,
BMC,4/18/2002,0.6469,0.6088,0.6278,386,3248,3634,21151,14359,
BMET,4/18/2002,0.3282,0.4579,0.3930,278,114,392,8149,5521,
BMO,4/18/2002,0.1962,0.1967,0.1965,0,0,0,315,725,
BMRN,4/18/2002,0.6679,0.8826,0.7752,1,0,1,1093,1977,
